title,link,price,carYear,location,mileage,engineSize,engineType,Transmission,Colour,Owners,NCT,BodyType
Ford Focus 1.6 TDC 95PS ZETEC 5DR,http://www.carzone.ie/search/Ford/Focus/1.6-TDC-/44213947104752940/advert?channel=CARS,"20,750",2013 ,Cork,"16,777",1.5,Diesel,Manual,Grey,1,,Hatchback
Ford Focus EDGE 1.6 TDCI 95PS M6 STYLE 4DR,http://www.carzone.ie/search/Ford/Focus/EDGE-1.6/44213953128053060/advert?channel=CARS,"20,750",2013 ,Sligo,"19,500",1.5,Diesel,Manual,Grey,1,,Saloon
Ford Focus EDGE 1.6 TDCI 5DR,http://www.carzone.ie/search/Ford/Focus/EDGE-1.6/37013890034625050/advert?channel=CARS,"20,950",2013 ,Laois,"4,145",1.6,Diesel,Manual,Red,1,"December, 2016",Hatchback
Ford Focus 1.6 TDCi Zetec,http://www.carzone.ie/search/Ford/Focus/1.6-TDCi/43413957388994330/advert?channel=CARS,"20,950",2013 ,Dublin,"9,000",1.6,Diesel,Manual,Metallic Black,1,,Hatchback
Ford Focus EDGE 1.6 TDCI 5DR,http://www.carzone.ie/search/Ford/Focus/EDGE-1.6/37613863291120910/advert?channel=CARS,"20,500",2013 ,Limerick,"14,034",1.5,Diesel,Manual,Red,1,"February, 2017",Hatchback
Ford Focus 1.6 TDCI 95PS ZETEC 4DR,http://www.carzone.ie/search/Ford/Focus/1.6-TDCI/36613808040673860/advert?channel=CARS,"20,500",2013 ,Cork,"13,422",1.5,Diesel,Manual,White,1,"May, 2017",Saloon
Ford Focus 1.6 TDCI 95PS M6 ZETEC 4DR,http://www.carzone.ie/search/Ford/Focus/1.6-TDCI/44413945468811540/advert?channel=CARS,"20,495",2013 ,Dublin,"6,214",1.5,Diesel,Manual,Black,1,,Saloon
Ford Focus EDGE 1.6 TDC 4DR,http://www.carzone.ie/search/Ford/Focus/EDGE-1.6/39313897190406110/advert?channel=CARS,"20,495",2013 ,Dublin,"9,010",1.5,Diesel,Manual,Blue,1,"January, 2017",Saloon
Ford Focus EDGE 1.6 TDCI 4 DOOR,http://www.carzone.ie/search/Ford/Focus/EDGE-1.6/44413945463768890/advert?channel=CARS,"20,495",2013 ,Dublin,"12,002",1.5,Diesel,Manual,Red,1,,Saloon
Ford Focus EDGE 1.0T 100PS 4DR,http://www.carzone.ie/search/Ford/Focus/EDGE-1.0/43413945466346980/advert?channel=CARS,"20,495",2013 ,Dublin,"12,435",0.9,Petrol,Manual,Grey,1,,Hatchback
Ford Focus EDGE 1.6 TDCI 95PS 5SPEED 5DR,http://www.carzone.ie/search/Ford/Focus/EDGE-1.6/38213916199090560/advert?channel=CARS,"20,495",2013 ,Dublin,"13,919",1.5,Diesel,Manual,Red,1,"June, 2017",Hatchback
Ford Focus 1.6 TDCI 95PS M6 ZETEC 4DR,http://www.carzone.ie/search/Ford/Focus/1.6-TDCI/36513809018267890/advert?channel=CARS,"20,495",2013 ,Mayo,"14,064",1.5,Diesel,Manual,Metallic Blue,1,"March, 2017",Hatchback
Ford Focus 1.6 TDCI 95PS M6 ZETEC 4DR,http://www.carzone.ie/search/Ford/Focus/1.6-TDCI/36313809020106990/advert?channel=CARS,"20,495",2013 ,Mayo,"16,865",1.5,Diesel,Manual,Metallic Black,1,"March, 2017",Hatchback
Ford Focus EDGE 1.6 TDC 95PS 5DR,http://www.carzone.ie/search/Ford/Focus/EDGE-1.6/36813706915172550/advert?channel=CARS,"20,500",2013 ,Cork,9,1.5,Diesel,Manual,Brown,1,,Hatchback
Ford Focus ZETEC TDCI,http://www.carzone.ie/search/Ford/Focus/ZETEC-TD/38713923838833920/advert?channel=CARS,"20,500",2013 ,Sligo,"9,420",1.5,Diesel,Manual,Grey,1,"February, 2017",Hatchback
Ford Focus EDGE 1.6 TDCI 95PS 5DR,http://www.carzone.ie/search/Ford/Focus/EDGE-1.6/36813708695801410/advert?channel=CARS,"20,000",2013 ,Cork,9,1.5,Diesel,Manual,Black,1,,Hatchback
Ford Focus 1.6 TDC 95PS ZETEC 4DR,http://www.carzone.ie/search/Ford/Focus/1.6-TDC-/38813917051198900/advert?channel=CARS,"20,250",2013 ,Dublin,"13,008",1.5,Diesel,Manual,White,1,"January, 2017",Hatchback
Ford Focus Appearance Pack TDci,http://www.carzone.ie/search/Ford/Focus/Appearan/42913953097509570/advert?channel=CARS,"20,250",2013 ,Cork,"17,663",1.6,Diesel,Manual,Metallic Moondust Silver,1,,Hatchback
Ford Focus 1.6 TDCi ZETEC 115Bhp with APPEARANCE PACK,http://www.carzone.ie/search/Ford/Focus/1.6-TDCi/39913918726897720/advert?channel=CARS,"20,435",2013 ,Dublin,"14,500",1.6,Diesel,Manual,Silver,1,,Hatchback
Ford Focus EDGE 1.6 TDCI 95PS 5SPEED 5DR,http://www.carzone.ie/search/Ford/Focus/EDGE-1.6/38813922940284380/advert?channel=CARS,"20,445",2013 ,Sligo,"8,385",1.6,Diesel,Manual,Red,2,"February, 2017",Hatchback
Ford Focus 1.6 TDCI 95PS M6 ZETEC 4DR,http://www.carzone.ie/search/Ford/Focus/1.6-TDCI/37013793470558650/advert?channel=CARS,"20,450",2013 ,Cork,"4,981",1.6,Diesel,Manual,Race Red,1,"May, 2017",Hatchback
Ford Focus Zetec 1.6 TDCI 115BHP *Low Mileage*,http://www.carzone.ie/search/Ford/Focus/Zetec-1./42913954117194920/advert?channel=CARS,"20,450",2013 ,Cork,"9,413",1.6,Diesel,Manual,Metallic Silver,1,,Hatchback
Ford Focus 1.6 TDCI 95PS M6 ZETEC 5DR,http://www.carzone.ie/search/Ford/Focus/1.6-TDCI/42613945357421330/advert?channel=CARS,"20,450",2013 ,Dublin,"10,563",1.6,Diesel,Manual,Ink Blue,1,,Hatchback
Ford Focus ZETEC TDCI,http://www.carzone.ie/search/Ford/Focus/ZETEC-TD/43813933464456950/advert?channel=CARS,"20,475",2013 ,Monaghan,"15,794",1.5,Diesel,Manual,Moondust,1,"June, 2017",Hatchback
Ford Focus ZETEC TDCI,http://www.carzone.ie/search/Ford/Focus/ZETEC-TD/37613841789197980/advert?channel=CARS,"20,475",2013 ,Monaghan,"15,794",1.5,Diesel,Manual,Frozen,1,"June, 2017",Hatchback
Ford Focus 1.0T 100PS M5 FWD 4DR,http://www.carzone.ie/search/Ford/Focus/1.0T-100/37713794952838590/advert?channel=CARS,"19,950",2013 ,Dublin,"16,600",0.9,Petrol,Manual,Bronze,1,"May, 2017",Hatchback
Ford Focus EDGE 1.6 TDCI 95PS M6 STYLE 4DR,http://www.carzone.ie/search/Ford/Focus/EDGE-1.6/37713893472767640/advert?channel=CARS,"19,950",2013 ,Dublin,"19,884",1.5,Diesel,Manual,Black,1,"April, 2017",Saloon
Ford Focus Zetec 1.6 Tdci 5 Dr,http://www.carzone.ie/search/Ford/Focus/Zetec-1./38613924633415830/advert?channel=CARS,"19,950",2013 ,Cavan,"20,600",1.5,Diesel,Manual,Frozen,1,"March, 2017",Hatchback
Ford Focus 1.6 TD Edge 5 Door,http://www.carzone.ie/search/Ford/Focus/1.6-TD-E/31913579196231050/advert?channel=CARS,"19,950",2013 ,Dublin,"22,369",1.6,Diesel,Manual,Panther Black,1,"January, 2017",Hatchback
Ford Focus ZETEC 1.6 TDCI 95PS M6 4DR,http://www.carzone.ie/search/Ford/Focus/ZETEC-1./34313624835746630/advert?channel=CARS,"19,950",2013 ,Cork,"23,923",1.6,Diesel,Manual,Panther Black,1,,Saloon
Ford Focus 1.6tdci,http://www.carzone.ie/search/Ford/Focus/1.6tdci/42713947260134420/advert?channel=CARS,"19,975",2013 ,Wexford,"21,126",1.6,Diesel,Manual,Red,1,,Hatchback
Ford Focus EDGE 1.6 TDC 95PS 4DR,http://www.carzone.ie/search/Ford/Focus/EDGE-1.6/36613715778012690/advert?channel=CARS,"19,990",2013 ,Tipperary,"8,078",1.5,Diesel,Manual,Metallic Black,1,"January, 2017",Saloon
Ford Focus ZETEC 1.6 TDCI 5 Door,http://www.carzone.ie/search/Ford/Focus/ZETEC-1./37113820096108400/advert?channel=CARS,"19,990",2013 ,Tipperary,"11,806",1.5,Diesel,Manual,Race Red,1,"May, 2017",Hatchback
Ford Focus EDGE 1.6 TDC 95PS 5DR,http://www.carzone.ie/search/Ford/Focus/EDGE-1.6/36113693046983750/advert?channel=CARS,"19,995",2013 ,Cork,"9,321",1.5,Diesel,Manual,Colorado Red,1,,Hatchback
Ford Focus EDGE 1.6 TDC 95PS 4DR,http://www.carzone.ie/search/Ford/Focus/EDGE-1.6/39913915942843070/advert?channel=CARS,"19,999",2013 ,Dublin,"15,010",1.5,Diesel,Manual,Grey,1,"January, 2017",Hatchback
Ford Focus 1.6 TDCI 115PS ZETEC 5DR,http://www.carzone.ie/search/Ford/Focus/1.6-TDCI/42813953194835160/advert?channel=CARS,"19,950",2013 ,Cork,"11,000",1.5,Diesel,Manual,Moondust Silver Metallic,1,"January, 2017",Hatchback
Ford Focus 1.6 TDCI 115PS ZETEC 5DR,http://www.carzone.ie/search/Ford/Focus/1.6-TDCI/43813953197023930/advert?channel=CARS,"19,950",2013 ,Cork,"12,000",1.5,Diesel,Manual,Panther Black Metallic,1,"January, 2017",Hatchback
Ford Focus 1.6 TDCI 115PS ZETEC 5DR,http://www.carzone.ie/search/Ford/Focus/1.6-TDCI/42913953192322260/advert?channel=CARS,"19,950",2013 ,Cork,"12,000",1.5,Diesel,Manual,Moondust Silver Metallic,1,"January, 2017",Hatchback
Ford Focus 115ps Zetec Park Assist H/B,http://www.carzone.ie/search/Ford/Focus/115ps-Ze/43713953124966760/advert?channel=CARS,"19,950",2013 ,Cork,"13,535",1.6,Diesel,Manual,Metallic Panther Black,1,,Hatchback
"Ford Focus 1.6 TDCi ZETEC *APPEARANCE PACK* 115BHP 6 SPEED With Upgraded Alloys, Fog Lights, Phone S",http://www.carzone.ie/search/Ford/Focus/1.6-TDCi/38813911003427620/advert?channel=CARS,"19,950",2013 ,Louth,"15,000",1.6,Diesel,Manual,Metallic Metalic Black,1,"February, 2017",Hatchback
Ford Focus 1.6TDCi Edge 5Dr,http://www.carzone.ie/search/Ford/Focus/1.6TDCi-/37313795009797460/advert?channel=CARS,"19,950",2013 ,Meath,"15,534",1.5,Diesel,Manual,Ink,1,"March, 2017",Hatchback
Ford Focus 1.6 TDCI 115PS ZETEC 5DR,http://www.carzone.ie/search/Ford/Focus/1.6-TDCI/38613923973593390/advert?channel=CARS,"19,950",2013 ,Cork,"6,000",1.5,Diesel,Manual,Race Red,1,"January, 2017",Hatchback
Ford Focus EDGE 1.6 TDCI 95PS 5SPEED 5DR,http://www.carzone.ie/search/Ford/Focus/EDGE-1.6/37713796673181680/advert?channel=CARS,"19,950",2013 ,Dublin,"10,315",1.5,Diesel,Manual,Silver,1,"May, 2017",Hatchback
Ford Focus 1.6 Zetec,http://www.carzone.ie/search/Ford/Focus/1.6-Zete/37213815762202310/advert?channel=CARS,"19,950",2013 ,Dublin,"10,352",1.6,Diesel,Manual,Metallic Black,1,,Hatchback
Ford Focus 1.6 TDCI Zetec * APPEARENCE PACK *,http://www.carzone.ie/search/Ford/Focus/1.6-TDCI/36613827110776490/advert?channel=CARS,"19,950",2013 ,Galway,"11,000",1.6,Diesel,Manual,Metallic Black,1,,Hatchback
