title,link,price,carYear,location,mileage,engineSize,engineType,Transmission,Colour,Owners,NCT,BodyType
BMW 3 Series 318d Msport,http://www.carzone.ie/search/BMW/3-Series/318d-Msp/37913892814894260/advert?channel=CARS,POA,2014 ,Dublin,187,2.0,Diesel,Automatic,Blue,1,,Saloon
BMW 3 Series 318 D SE  4DR Saloon,http://www.carzone.ie/search/BMW/3-Series/318-D-SE/39913917074954510/advert?channel=CARS,POA,2014 ,Cork,"1,864",1.9,Diesel,Manual,Metallic Blue,1,"January, 2018",Saloon
BMW 3 Series 316i ES Saloon,http://www.carzone.ie/search/BMW/3-Series/316i-ES-/43613952091842390/advert?channel=CARS,"33,995",2014 ,Limerick,,1.5,Petrol,Manual,Havanna,,,Saloon
BMW 3 Series 316 SE,http://www.carzone.ie/search/BMW/3-Series/316-SE/42313957491779580/advert?channel=CARS,"37,950",2014 ,Kerry,"3,418",1.9,Diesel,Manual,Black,1,,Saloon
BMW 3 Series BMW 218d Coupe,http://www.carzone.ie/search/BMW/3-Series/BMW-218d/42813953104749830/advert?channel=CARS,"38,172",2014 ,Tipperary,0,1.9,Diesel,Manual,Alpine White,0,,Coupe
BMW 3 Series 316d Sport Saloon,http://www.carzone.ie/search/BMW/3-Series/316d-Spo/44213948635968740/advert?channel=CARS,"38,495",2014 ,Limerick,"1,243",1.9,Diesel,Manual,Alpine White,,,Saloon
BMW 3 Series 316d ES Saloon,http://www.carzone.ie/search/BMW/3-Series/316d-ES-/42613949499858860/advert?channel=CARS,"38,995",2014 ,Westmeath,27,1.9,Diesel,Manual,Melbourne Red Metallic,,,Saloon
BMW 3 Series 318 SE Z3AR,http://www.carzone.ie/search/BMW/3-Series/318-SE-Z/42313957487420260/advert?channel=CARS,"39,950",2014 ,Kerry,62,1.9,Diesel,Manual,Metallic Grey,1,,Saloon
BMW 3 Series 316d Sport Touring,http://www.carzone.ie/search/BMW/3-Series/316d-Spo/38513905433222970/advert?channel=CARS,"39,950",2014 ,Dublin,303,1.9,Diesel,Manual,Alpine White,,,Estate
BMW 3 Series 318d SE saloon,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/39713921149214450/advert?channel=CARS,POA,2014 ,Cork,0,1.9,Diesel,Manual,Silver,0,,Saloon
BMW 3 Series 318d SE Saloon,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/38713921103485120/advert?channel=CARS,POA,2014 ,Cork,0,1.9,Diesel,Manual,Bronze,0,,Saloon
BMW 3 Series 318d SE Saloon,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/38613920553079180/advert?channel=CARS,POA,2014 ,Cork,0,1.9,Diesel,Manual,Metallic Red,0,,Saloon
BMW 3 Series 320D GT SPORT AUTO GRAN TURISMO,http://www.carzone.ie/search/BMW/3-Series/320D-GT-/37713837577041040/advert?channel=CARS,"45,995",2013 ,Dublin,808,2.0,Diesel,Automatic,Glacier Silver,1,"August, 2017",Hatchback
BMW 3 Series 318d Luxury Gran Turismo,http://www.carzone.ie/search/BMW/3-Series/318d-Lux/37913892474919040/advert?channel=CARS,"46,995",2013 ,Dublin,"7,903",1.9,Diesel,Automatic,Imperial Blue Xirallic,,,Hatchback
BMW 3 Series 318 D GT SPORT 5DR,http://www.carzone.ie/search/BMW/3-Series/318-D-GT/36813745733257020/advert?channel=CARS,"47,950",2013 ,Wexford,"13,359",1.9,Diesel,Manual,Sapphire,1,,Saloon
BMW 3 Series 318d Luxury Gran Turismo,http://www.carzone.ie/search/BMW/3-Series/318d-Lux/43213929625222650/advert?channel=CARS,"47,995",2013 ,Westmeath,"6,194",1.9,Diesel,Automatic,Imperial Blue Xirallic,,,Hatchback
BMW 3 Series 420D M SPORT 2DR AUTO,http://www.carzone.ie/search/BMW/3-Series/420D-M-S/36513821712835350/advert?channel=CARS,"59,995",2013 ,Dublin,"1,243",1.9,Diesel,Automatic,Estoril Blue,1,"September, 2017",Coupe
BMW 3 Series 220d Coup© M Sport,http://www.carzone.ie/search/BMW/3-Series/220d-Cou/44713958139795870/advert?channel=CARS,POA,2014 ,Limerick,,1.9,Diesel,Automatic,Estoril Blue,,,
