32812.0,,-9682.87717945037,42495.0,,,False,BMW 3 Series 316d Sport S,http://www.carzone.ie/search/BMW/3-Series/316d-Spo/39913905433178210/advert?channel
35072.0,,-7759.1649146696,42831.0,,,False,BMW 3 Series BMW 318d SE',http://www.carzone.ie/search/BMW/3-Series/BMW-318d/42713953102495890/advert?channel
33386.0,2323.0,-9609.356317294281,42995.0,,,False,BMW 3 Series 318d M Sport,http://www.carzone.ie/search/BMW/3-Series/318d-M-S/43713959867712170/advert?channel
35601.0,,-7585.868430617978,43187.0,,,False,BMW 3 Series BMW 318d SE',http://www.carzone.ie/search/BMW/3-Series/BMW-318d/39113898729803190/advert?channel
38123.0,4225.0,-5371.611468937488,43495.0,,,False,BMW 3 Series 318d SE Gran,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/39113905433230070/advert?channel
34390.0,32.0]],-9181.97624418656,43572.0,,,False,BMW 3 Series 318d Sport S,http://www.carzone.ie/search/BMW/3-Series/318d-Spo/36813730144593310/advert?channel
34235.0,,-9760.035146571754,43995.0,,,False,BMW 3 Series 318d SE Salo,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/38613920985324950/advert?channel
32812.0,,-11182.87717945037,43995.0,,,False,"BMW 3 Series 320D SE', 1.",http://www.carzone.ie/search/BMW/3-Series/320D-SE/36313877976386930/advert?channel=
38178.0,,-4071.936823887416,42250.0,,,False,BMW 3 Series BMW 318d Spo,http://www.carzone.ie/search/BMW/3-Series/BMW-318d/42713929821708450/advert?channel
32839.0,,-9529.461388715179,42368.0,,,False,BMW 3 Series BMW 318d SE',http://www.carzone.ie/search/BMW/3-Series/BMW-318d/43813953099785130/advert?channel
32095.0,,-10366.531775332962,42462.0,,,False,BMW 3 Series 316d SE Salo,http://www.carzone.ie/search/BMW/3-Series/316d-SE-/37313894201189590/advert?channel
39238.0,783.0],-1757.4942039108719,40995.0,,,False,BMW 3 Series 318d SE Salo,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/42913939131786250/advert?channel
34659.0,,-6499.670725499425,41159.0,,,False,BMW 3 Series BMW 220d Cou,http://www.carzone.ie/search/BMW/3-Series/BMW-220d/44013941248766750/advert?channel
32079.0,,-9415.702896972816,41495.0,,,False,"BMW 3 Series 318D', 1.0]]",http://www.carzone.ie/search/BMW/3-Series/318D/37913877954876690/advert?channel=CAR
35072.0,,-6820.1649146696,41892.0,,,False,BMW 3 Series BMW 316d SE',http://www.carzone.ie/search/BMW/3-Series/BMW-316d/42613953097045480/advert?channel
33508.0,,-8404.58592610588,41913.0,,,False,BMW 3 Series BMW 318d SE',http://www.carzone.ie/search/BMW/3-Series/BMW-318d/43313929882015570/advert?channel
34830.0,1420.0,-7165.206586884335,41995.0,,,False,BMW 3 Series 316d SE Salo,http://www.carzone.ie/search/BMW/3-Series/316d-SE-/38613903705089240/advert?channel
32776.0,,-9365.41164362833,42141.0,,,False,BMW 3 Series BMW 318d SE',http://www.carzone.ie/search/BMW/3-Series/BMW-318d/42713929878931540/advert?channel
37482.0,,-2513.2280772319064,39995.0,,,False,BMW 3 Series 318d SE Salo,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/42813946043927890/advert?channel
32812.0,,-7682.87717945037,40495.0,,,False,"BMW 3 Series 316D', 1.0]]",http://www.carzone.ie/search/BMW/3-Series/316D/37013877959793170/advert?channel=CAR
32796.0,311.0],-7699.31350818889,40495.0,,,False,BMW 3 Series 318d SE Salo,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/42713958139842920/advert?channel
32812.0,,-8182.87717945037,40995.0,,,False,BMW 3 Series 318d SE Salo,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/38713920985315580/advert?channel
32812.0,,-8182.87717945037,40995.0,,,False,BMW 3 Series 318d SE Salo,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/38713920985319070/advert?channel
32812.0,,-8182.87717945037,40995.0,,,False,BMW 3 Series 316d Sport S,http://www.carzone.ie/search/BMW/3-Series/316d-Spo/39713918393578850/advert?channel
38151.0,27.0]],-2843.9043070358603,40995.0,,,False,BMW 3 Series 316d ES Salo,http://www.carzone.ie/search/BMW/3-Series/316d-ES-/43813939131823940/advert?channel
32804.0,463.0],-8191.175576157577,40995.0,,,False,BMW 3 Series 318d SE Salo,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/42613939131807410/advert?channel
