title,link,price,carYear,location,mileage,engineSize,engineType,Transmission,Colour,Owners,NCT,BodyType
BMW 3 Series 320d xDrive SE,http://www.carzone.ie/search/BMW/3-Series/320d-xDr/49314001304097710/advert?channel=CARS,"43,995",2014 ,Tipperary,"1,243",1.9,Diesel,Automatic,Glacier Silver,,,Saloon
BMW 3 Series 318d SE Saloon,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/50314012538972750/advert?channel=CARS,"43,995",2014 ,Dublin,"1,864",1.9,Diesel,Automatic,Sparkling Bronze,,,Saloon
BMW 3 Series 318D M SPORT,http://www.carzone.ie/search/BMW/3-Series/318D-M-S/36313819421189520/advert?channel=CARS,"43,995",2014 ,Westmeath,"5,734",1.9,Diesel,Manual,Black Sapphire,1,"January, 2018",Saloon
BMW 3 Series 318d SE Gran Turismo,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/38313905433229180/advert?channel=CARS,"43,945",2014 ,Dublin,"1,553",1.9,Diesel,Automatic,Mineral White,,,Hatchback
BMW 3 Series 320d SE Gran Turismo,http://www.carzone.ie/search/BMW/3-Series/320d-SE-/39113902841289160/advert?channel=CARS,"43,950",2014 ,Dublin,"3,551",1.9,Diesel,Manual,Kalahari Beige,,,Hatchback
BMW 3 Series BMW 318d SE,http://www.carzone.ie/search/BMW/3-Series/BMW-318d/42713953102495890/advert?channel=CARS,"42,831",2014 ,Tipperary,0,1.9,Diesel,Manual,Melbourne Red,0,,Saloon
BMW 3 Series 318d SE Saloon,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/43613970203119900/advert?channel=CARS,"42,945",2014 ,Sligo,1,1.9,Diesel,Manual,Sparkling Bronze,,,Saloon
BMW 3 Series 316d SE Touring,http://www.carzone.ie/search/BMW/3-Series/316d-SE-/44513982295799750/advert?channel=CARS,"42,950",2014 ,Dublin,"1,566",1.9,Diesel,Automatic,Jet Black,,,Estate
BMW 3 Series 318d SE Saloon,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/50014007360949960/advert?channel=CARS,"42,995",2014 ,Dublin,746,1.9,Diesel,Manual,Melbourne Red Metallic,,,Saloon
BMW 3 Series 318d M Sport Saloon,http://www.carzone.ie/search/BMW/3-Series/318d-M-S/43713959867712170/advert?channel=CARS,"42,995",2014 ,Tipperary,"4,543",1.9,Diesel,Manual,Black Sapphire,,,Saloon
BMW 3 Series 318d SE Gran Turismo,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/39113905433230070/advert?channel=CARS,"42,995",2014 ,Dublin,"4,660",1.9,Diesel,Manual,Jet Black,,,Hatchback
BMW 3 Series 318 SE Gran Turismo,http://www.carzone.ie/search/BMW/3-Series/318-SE-G/38213910916297120/advert?channel=CARS,"42,995",2014 ,Dublin,"5,718",1.9,Diesel,Manual,Black,1,"January, 2018",Hatchback
