title,link,price,carYear,location,mileage,engineSize,engineType,Transmission,Colour,Owners,NCT,BodyType
Ford Fiesta 1.25 hatchback,http://www.carzone.ie/search/Ford/Fiesta/1.25-hat/38013851340838630/advert?channel=CARS,"15,695",2014 ,Wexford,3,1.2,Petrol,Manual,Race Red,0,"February, 2018",Hatchback
Ford Fiesta  ZETEC 1.25 60PS,http://www.carzone.ie/search/Ford/Fiesta/-ZETEC-1/42813948938443240/advert?channel=CARS,"16,245",2014 ,Dublin,552,1.2,Petrol,Manual,Black,1,,Hatchback
Ford Fiesta *3.9% APR Finance* ZETEC 5DR 1.0 ECOBOOST 65PS,http://www.carzone.ie/search/Ford/Fiesta/*3.9--AP/52014018001414840/advert?channel=CARS,"15,750",2014 ,Dublin,620,1.0,Petrol,Manual,Black,1,,Hatchback
Ford Fiesta MCA ZETEC 1.0 65PS M5 4,http://www.carzone.ie/search/Ford/Fiesta/MCA-ZETE/44513999071612390/advert?channel=CARS,"15,790",2014 ,Tipperary,0,0.9,Petrol,Manual,Metallic Silver,1,,Hatchback
Ford Fiesta MCA ZETEC 1.0 65PS M5 4,http://www.carzone.ie/search/Ford/Fiesta/MCA-ZETE/44513996391207970/advert?channel=CARS,"15,795",2014 ,Tipperary,5,0.9,Petrol,Manual,Red,1,,Hatchback
Ford Fiesta MCA ZETEC 1.5 75PS M5,http://www.carzone.ie/search/Ford/Fiesta/MCA-ZETE/43413968667491890/advert?channel=CARS,"16,500",2013 ,Limerick,"8,699",1.4,Diesel,Manual,Black,2,"July, 2017",Hatchback
Ford Fiesta MCA ZETEC 1.25 60PS M5 4DR SIMI DEALERS FINANCE AVAILABLE SMASHING LOOKING CAR ALL NEW M,http://www.carzone.ie/search/Ford/Fiesta/MCA-ZETE/45013985109588600/advert?channel=CARS,"13,900",2013 ,Dublin,560,1.2,Petrol,Manual,Blue,1,,Hatchback
Ford Fiesta 1.25 zetec,http://www.carzone.ie/search/Ford/Fiesta/1.25-zet/43413947376815150/advert?channel=CARS,"13,940",2013 ,Meath,"6,586",1.2,Petrol,Manual,White,1,,Hatchback
Ford Fiesta MCA ZETEC 1.25 60PS M5 4DR,http://www.carzone.ie/search/Ford/Fiesta/MCA-ZETE/48013993655352530/advert?channel=CARS,"13,950",2013 ,Cavan,"14,292",1.2,Petrol,Manual,Metallic Panther,1,"January, 2017",Hatchback
Ford Fiesta MCA ZETEC 1.25 60PS M5 4DR,http://www.carzone.ie/search/Ford/Fiesta/MCA-ZETE/51414015400198330/advert?channel=CARS,"13,950",2013 ,Cavan,"15,410",1.2,Petrol,Manual,Grey,1,"July, 2017",Hatchback
Ford Fiesta 1.25 Zetec (New Model) - Beautiful Car - Very Low Mileage - Annual Road Tax Only €200 - ,http://www.carzone.ie/search/Ford/Fiesta/1.25-Zet/44913975866659050/advert?channel=CARS,"14,440",2013 ,Dublin,"8,077",1.2,Petrol,Manual,Red,1,,Hatchback
Ford Fiesta 1.25 ZETEC 5 Dr **New Model**,http://www.carzone.ie/search/Ford/Fiesta/1.25-ZET/44913971210409390/advert?channel=CARS,"14,450",2013 ,Cork,"10,563",1.2,Petrol,Manual,Metallic Black,1,,Hatchback
Ford Fiesta 1.0 PETROL 5DR,http://www.carzone.ie/search/Ford/Fiesta/1.0-PETR/44913998921898950/advert?channel=CARS,"14,900",2013 ,Laois,"9,507",1.0,Petrol,Manual,Metallic Silver,1,"June, 2017",Hatchback
Ford Fiesta MCA ZETEC 1.0 65PS M5 4,http://www.carzone.ie/search/Ford/Fiesta/MCA-ZETE/37713813458494120/advert?channel=CARS,"14,950",2013 ,Clare,"5,282",0.9,Petrol,Manual,Metallic Black,1,"June, 2017",Hatchback
Ford Fiesta MCA ZETEC 1.5 75PS M5 4DR,http://www.carzone.ie/search/Ford/Fiesta/MCA-ZETE/49314006630653410/advert?channel=CARS,"15,995",2013 ,Dublin,"10,202",1.4,Diesel,Manual,Silver,1,"October, 2017",Hatchback
Ford Fiesta ZETEC 1.25 60PS 5Dr,http://www.carzone.ie/search/Ford/Fiesta/ZETEC-1./48413989455654730/advert?channel=CARS,"13,750",2013 ,Cork,"15,534",1.2,Petrol,Manual,Moondust Silver Metallic,1,"September, 2017",Hatchback
Ford Fiesta ZETEC 1.5 Dsl.....,http://www.carzone.ie/search/Ford/Fiesta/ZETEC-1./38313927509194710/advert?channel=CARS,"16,950",2013 ,Kildare,"8,078",1.5,Diesel,Manual,Silver Met,1,"January, 2017",Hatchback
Ford Fiesta ZETEC 1.6 105PS AUTOMATIC,http://www.carzone.ie/search/Ford/Fiesta/ZETEC-1./48513990221881200/advert?channel=CARS,"16,950",2013 ,Cork,"9,942",1.5,Petrol,Automatic,Blue,1,,Hatchback
Ford Fiesta TITANIUM 1.5 5DR,http://www.carzone.ie/search/Ford/Fiesta/TITANIUM/43813939374400870/advert?channel=CARS,"16,950",2013 ,Laois,"15,299",1.5,Diesel,Manual,Red,1,,Hatchback
